Pieza	Peso	Largo	Calibre	Calidad
9226	5.605	0.7112	5.5-6.3	Premium
9227	6.01	0.7366	5.5-6.3	Premium
9228	5.725	0.7112	5.5-6.3	Premium
9229	5.58	0.6858	5.5-6.3	Premium
9230	6.15	0.7112	5.5-6.3	Premium
9231	6.145	0.7366	5.5-6.3	Premium
9232	5.53	0.6858	5.5-6.3	Premium
9233	5.82	0.7112	5.5-6.3	Premium
9234	5.505	0.6858	5.5-6.3	Premium
9235	5.81	0.7112	5.5-6.3	Premium
9236	5.895	0.7366	5.5-6.3	Premium
9237	5.815	0.6858	5.5-6.3	Premium
9238	5.51	0.6858	5.5-6.3	Premium
9239	5.84	0.7112	5.5-6.3	Premium
9240	5.87	0.7366	5.5-6.3	Premium
9241	5.59	0.7112	5.5-6.3	Premium
9242	6.135	0.762	5.5-6.3	Premium
9243	6.2	0.762	5.5-6.3	Premium
9244	6.025	0.7366	5.5-6.3	Premium
9245	5.57	0.6858	5.5-6.3	Premium
9246	6.205	0.7366	5.5-6.3	Premium
9247	5.875	0.762	5.5-6.3	Premium
9248	5.805	0.6858	5.5-6.3	Premium
9249	5.95	0.7366	5.5-6.3	Premium
9250	5.51	0.7112	5.5-6.3	Premium
9251	6.23	0.7366	5.5-6.3	Premium
9252	6.2	0.7112	5.5-6.3	Premium
9253	5.895	0.7112	5.5-6.3	Premium
9254	6.015	0.762	5.5-6.3	Premium
9255	6.255	0.6858	5.5-6.3	Premium
9256	5.555	0.6858	5.5-6.3	Premium
9257	5.85	0.7112	5.5-6.3	Premium
9258	6.255	0.762	5.5-6.3	Premium
9259	5.61	0.6858	5.5-6.3	Premium
9260	6.295	0.762	5.5-6.3	Premium
9261	5.895	0.7366	5.5-6.3	Premium
9262	5.91	0.7112	5.5-6.3	Premium
9263	5.575	0.7366	5.5-6.3	Premium
9264	5.99	0.6858	5.5-6.3	Premium
9265	5.615	0.7112	5.5-6.3	Premium
9266	6.05	0.7366	5.5-6.3	Premium
9267	5.695	0.6604	5.5-6.3	Premium
9268	5.77	0.6858	5.5-6.3	Premium
9269	5.815	0.6604	5.5-6.3	Premium
9270	6.27	0.7366	5.5-6.3	Premium
9271	5.54	0.6858	5.5-6.3	Premium
9272	5.62	0.7366	5.5-6.3	Premium
9273	5.69	0.6858	5.5-6.3	Premium
9274	5.59	0.6604	5.5-6.3	Premium
9275	5.785	0.6858	5.5-6.3	Premium
9276	5.645	0.7112	5.5-6.3	Premium
9277	5.66	0.6858	5.5-6.3	Premium
9278	5.565	0.6858	5.5-6.3	Premium
9279	6.085	0.7366	5.5-6.3	Premium
9280	6.27	0.6858	5.5-6.3	Premium
9281	6.08	0.6858	5.5-6.3	Premium
9282	6.035	0.7366	5.5-6.3	Premium
9283	5.545	0.7112	5.5-6.3	Premium
9284	6.295	0.762	5.5-6.3	Premium
9285	5.625	0.6604	5.5-6.3	Premium
9286	5.85	0.7112	5.5-6.3	Premium
9287	6.295	0.7366	5.5-6.3	Premium
9288	6.105	0.7366	5.5-6.3	Premium
9289	6.115	0.7112	5.5-6.3	Premium
9290	5.815	0.7112	5.5-6.3	Premium
9291	6.015	0.7112	5.5-6.3	Premium
9292	6.08	0.7112	5.5-6.3	Premium
9293	5.525	0.6858	5.5-6.3	Premium
9294	5.88	0.6858	5.5-6.3	Premium
9295	5.92	0.7366	5.5-6.3	Premium
9296	5.845	0.6858	5.5-6.3	Premium
9297	5.95	0.6858	5.5-6.3	Premium
9298	5.82	0.7112	5.5-6.3	Premium
9299	5.83	0.7366	5.5-6.3	Premium
9300	6.125	0.6858	5.5-6.3	Premium
9301	5.85	0.7112	5.5-6.3	Premium
9302	6.2	0.7112	5.5-6.3	Premium
9303	5.83	0.7366	5.5-6.3	Premium
9304	6.215	0.7366	5.5-6.3	Premium
9305	5.755	0.7366	5.5-6.3	Premium
9306	5.565	0.6604	5.5-6.3	Premium
9307	5.865	0.6858	5.5-6.3	Premium
9308	6.215	0.6858	5.5-6.3	Premium
9309	5.82	0.7366	5.5-6.3	Premium
9310	5.585	0.6858	5.5-6.3	Premium
9311	6.225	0.7366	5.5-6.3	Premium
9312	5.955	0.6858	5.5-6.3	Premium
9313	5.925	0.7112	5.5-6.3	Premium
9314	5.77	0.6858	5.5-6.3	Premium
9315	6.125	0.6858	5.5-6.3	Premium
9316	5.575	0.7366	5.5-6.3	Premium
9317	5.56	0.6858	5.5-6.3	Premium
9318	5.795	0.7112	5.5-6.3	Premium
9319	5.745	0.7366	5.5-6.3	Premium
9320	5.675	0.7366	5.5-6.3	Premium
9321	6.275	0.7112	5.5-6.3	Premium
9322	5.89	0.7112	5.5-6.3	Premium
9323	5.585	0.7366	5.5-6.3	Premium
9324	5.89	0.7366	5.5-6.3	Premium
9325	5.715	0.6858	5.5-6.3	Premium
9326	6.17	0.6858	5.5-6.3	Premium
9327	5.895	0.7366	5.5-6.3	Premium
9328	5.755	0.762	5.5-6.3	Premium
9329	5.685	0.6858	5.5-6.3	Premium
9330	6.255	0.7112	5.5-6.3	Premium
9331	6.105	0.7366	5.5-6.3	Premium
9332	5.595	0.7112	5.5-6.3	Premium
9333	6.055	0.7366	5.5-6.3	Premium
9334	5.805	0.7112	5.5-6.3	Premium
9335	5.5	0.7112	5.5-6.3	Premium
9336	6.18	0.7366	5.5-6.3	Premium
9337	5.705	0.7112	5.5-6.3	Premium
9338	5.74	0.7112	5.5-6.3	Premium
9339	5.91	0.6604	5.5-6.3	Premium
9340	6.26	0.7112	5.5-6.3	Premium
9341	5.72	0.7112	5.5-6.3	Premium
9342	5.84	0.7112	5.5-6.3	Premium
9343	5.825	0.7366	5.5-6.3	Premium
9344	5.57	0.7112	5.5-6.3	Premium
9345	5.815	0.6858	5.5-6.3	Premium
9346	5.64	0.6858	5.5-6.3	Premium
9347	6.18	0.6858	5.5-6.3	Premium
9348	6.015	0.7366	5.5-6.3	Premium
9349	5.95	0.6858	5.5-6.3	Premium
9350	6.05	0.7112	5.5-6.3	Premium
9351	5.865	0.6858	5.5-6.3	Premium
9352	5.74	0.7112	5.5-6.3	Premium
9353	6.09	0.7112	5.5-6.3	Premium
9354	5.55	0.7112	5.5-6.3	Premium
9355	5.545	0.6858	5.5-6.3	Premium
9356	6.035	0.7366	5.5-6.3	Premium
9357	6.195	0.7112	5.5-6.3	Premium
9358	5.6	0.7366	5.5-6.3	Premium
9359	5.945	0.7112	5.5-6.3	Premium
9360	5.6	0.6858	5.5-6.3	Premium
9361	5.58	0.7112	5.5-6.3	Premium
9362	5.595	0.635	5.5-6.3	Premium
9363	5.725	0.7112	5.5-6.3	Premium
9364	6.165	0.7112	5.5-6.3	Premium
9365	5.565	0.7112	5.5-6.3	Premium
9366	5.56	0.7112	5.5-6.3	Premium
9367	5.89	0.7366	5.5-6.3	Premium
9368	6.01	0.7112	5.5-6.3	Premium
9369	5.67	0.7112	5.5-6.3	Premium
9370	5.64	0.6858	5.5-6.3	Premium
9371	5.51	0.7112	5.5-6.3	Premium
9372	5.585	0.6858	5.5-6.3	Premium
9373	5.63	0.7112	5.5-6.3	Premium
9374	5.995	0.6858	5.5-6.3	Premium
9375	5.615	0.6604	5.5-6.3	Premium
9376	5.6	0.6604	5.5-6.3	Premium
9377	5.75	0.7112	5.5-6.3	Premium
9378	5.81	0.7112	5.5-6.3	Premium
9379	5.73	0.6604	5.5-6.3	Premium
9380	6.225	0.7112	5.5-6.3	Premium
9381	6.03	0.7112	5.5-6.3	Premium
9382	5.61	0.635	5.5-6.3	Premium
9383	5.59	0.7112	5.5-6.3	Premium
9384	6.025	0.7112	5.5-6.3	Premium
9385	5.67	0.6858	5.5-6.3	Premium
9386	6.255	0.7112	5.5-6.3	Premium
9387	5.55	0.7112	5.5-6.3	Premium
9388	5.505	0.6858	5.5-6.3	Premium
9389	5.825	0.6604	5.5-6.3	Premium
9390	5.91	0.7112	5.5-6.3	Premium
9391	5.79	0.7366	5.5-6.3	Premium
9392	6.13	0.7366	5.5-6.3	Premium
9393	5.61	0.7366	5.5-6.3	Premium
9394	6.285	0.762	5.5-6.3	Premium
9395	6.135	0.7112	5.5-6.3	Premium
9396	5.995	0.7112	5.5-6.3	Premium
9397	5.51	0.7112	5.5-6.3	Premium
9398	6.195	0.6858	5.5-6.3	Premium
9399	6	0.6858	5.5-6.3	Premium
9400	5.65	0.7366	5.5-6.3	Premium
9401	5.84	0.7112	5.5-6.3	Premium
9402	5.515	0.6858	5.5-6.3	Premium
9403	6.02	0.7366	5.5-6.3	Premium
9404	5.565	0.7112	5.5-6.3	Premium
9405	6.165	0.7366	5.5-6.3	Premium
9406	5.55	0.6604	5.5-6.3	Premium
9407	5.575	0.7112	5.5-6.3	Premium
9408	5.83	0.7112	5.5-6.3	Premium
9409	5.81	0.6858	5.5-6.3	Premium
9410	6.135	0.7112	5.5-6.3	Premium
9411	5.89	0.7366	5.5-6.3	Premium
9412	5.825	0.7112	5.5-6.3	Premium
9413	6.28	0.762	5.5-6.3	Premium
9414	5.86	0.7112	5.5-6.3	Premium
9415	6.055	0.7366	5.5-6.3	Premium
9416	5.865	0.635	5.5-6.3	Premium
9417	6.145	0.7366	5.5-6.3	Premium
9418	5.545	0.7112	5.5-6.3	Premium
9419	6.075	0.7366	5.5-6.3	Premium
9420	5.565	0.6858	5.5-6.3	Premium
9421	5.565	0.6858	5.5-6.3	Premium
9422	5.625	0.7112	5.5-6.3	Premium
9423	5.74	0.7366	5.5-6.3	Premium
9424	5.585	0.6858	5.5-6.3	Premium
9425	5.55	0.7112	5.5-6.3	Premium
9426	5.81	0.6858	5.5-6.3	Premium
9427	5.93	0.7112	5.5-6.3	Premium
9428	5.5	0.6858	5.5-6.3	Premium
9429	6.14	0.762	5.5-6.3	Premium
9430	6.055	0.7112	5.5-6.3	Premium
9431	5.56	0.7112	5.5-6.3	Premium
9432	5.505	0.7112	5.5-6.3	Premium
9433	5.995	0.6858	5.5-6.3	Premium
9434	5.555	0.7112	5.5-6.3	Premium
9435	5.59	0.6858	5.5-6.3	Premium
9436	6.24	0.7366	5.5-6.3	Premium
9437	5.94	0.7112	5.5-6.3	Premium
9438	5.715	0.7366	5.5-6.3	Premium
9439	5.55	0.7112	5.5-6.3	Premium
9440	5.955	0.7366	5.5-6.3	Premium
9441	5.675	0.6858	5.5-6.3	Premium
9442	5.68	0.7112	5.5-6.3	Premium
9443	5.695	0.7112	5.5-6.3	Premium
9444	5.505	0.6858	5.5-6.3	Premium
9445	6.195	0.6858	5.5-6.3	Premium
9446	6.225	0.6604	5.5-6.3	Premium
9447	6.21	0.762	5.5-6.3	Premium
9448	6.01	0.6858	5.5-6.3	Premium
9449	5.795	0.6604	5.5-6.3	Premium
9450	6.135	0.7366	5.5-6.3	Premium
9451	5.555	0.7112	5.5-6.3	Premium
9452	5.77	0.7112	5.5-6.3	Premium
9453	5.51	0.7366	5.5-6.3	Premium
9454	5.505	0.6858	5.5-6.3	Premium
9455	5.555	0.7112	5.5-6.3	Premium
9456	6.085	0.7366	5.5-6.3	Premium
9457	5.995	0.7366	5.5-6.3	Premium
9458	5.74	0.7112	5.5-6.3	Premium
9459	5.55	0.7112	5.5-6.3	Premium
9460	5.74	0.7112	5.5-6.3	Premium
9461	6.03	0.7112	5.5-6.3	Premium
9462	6.245	0.7366	5.5-6.3	Premium
9463	5.755	0.6858	5.5-6.3	Premium
9464	5.515	0.6604	5.5-6.3	Premium
9465	6.095	0.7112	5.5-6.3	Premium
9466	6.1	0.6858	5.5-6.3	Premium
9467	6.115	0.7112	5.5-6.3	Premium
9468	5.955	0.7366	5.5-6.3	Premium
9469	5.74	0.7112	5.5-6.3	Premium
9470	5.885	0.7112	5.5-6.3	Premium
9471	6.175	0.7112	5.5-6.3	Premium
9472	5.57	0.6604	5.5-6.3	Premium
9473	5.655	0.7112	5.5-6.3	Premium
9474	5.765	0.6858	5.5-6.3	Premium
9475	5.875	0.6858	5.5-6.3	Premium
9476	5.525	0.6858	5.5-6.3	Premium
9477	6.26	0.7112	5.5-6.3	Premium
9478	6.09	0.6604	5.5-6.3	Premium
9479	6.18	0.6604	5.5-6.3	Premium
9480	6.015	0.635	5.5-6.3	Premium
9481	5.535	0.6858	5.5-6.3	Premium
9482	5.645	0.6858	5.5-6.3	Premium
9483	6.05	0.7112	5.5-6.3	Premium
9484	5.53	0.7366	5.6-6.0	Premium
9485	5.97	0.7112	5.6-6.0	Premium
9486	5.985	0.6858	5.6-6.0	Premium
9487	5.54	0.6858	5.6-6.0	Premium
9488	5.965	0.7112	5.6-6.0	Premium
9489	5.885	0.7112	5.6-6.0	Premium
9490	5.665	0.7112	5.6-6.0	Premium
9491	5.9	0.7112	5.6-6.0	Premium
9492	5.525	0.7112	5.6-6.0	Premium
9493	5.78	0.6604	5.6-6.0	Premium
9494	5.705	0.6858	5.6-6.0	Premium
9495	5.6	0.6858	5.6-6.0	Premium
9496	5.76	0.6858	5.6-6.0	Premium
9497	5.94	0.7366	5.6-6.0	Premium
9498	5.69	0.6604	5.6-6.0	Premium
9499	5.655	0.6858	5.6-6.0	Premium
9500	5.8	0.6858	5.6-6.0	Premium
9501	5.88	0.7366	5.6-6.0	Premium
9502	5.59	0.7112	5.6-6.0	Premium
9503	5.69	0.7112	5.6-6.0	Premium
9504	5.705	0.6858	5.6-6.0	Premium
9505	5.66	0.7112	5.6-6.0	Premium
9506	5.585	0.6858	5.6-6.0	Premium
9507	5.92	0.7366	5.6-6.0	Premium
9508	5.63	0.7112	5.6-6.0	Premium
9509	5.71	0.6858	5.6-6.0	Premium
9510	5.65	0.6858	5.6-6.0	Premium
9511	5.98	0.7112	5.6-6.0	Premium
9512	5.77	0.6858	5.6-6.0	Premium
9513	5.8	0.7366	5.6-6.0	Premium
9514	5.755	0.6858	5.6-6.0	Premium
9515	5.58	0.762	5.6-6.0	Premium
9516	5.51	0.635	5.6-6.0	Premium
9517	5.52	0.7366	5.6-6.0	Premium
9518	5.725	0.6604	5.6-6.0	Premium
9519	5.55	0.6604	5.6-6.0	Premium
9520	5.61	0.6858	5.6-6.0	Premium
9521	5.94	0.6604	5.6-6.0	Premium
9522	5.65	0.6858	5.6-6.0	Premium
9523	5.665	0.6858	5.6-6.0	Premium
9524	5.51	0.6604	5.6-6.0	Premium
9525	5.62	0.6858	5.6-6.0	Premium
9526	5.855	0.7366	5.6-6.0	Premium
9527	5.8	0.7112	5.6-6.0	Premium
9528	5.975	0.7366	5.6-6.0	Premium
9529	5.52	0.6858	5.6-6.0	Premium
9530	5.71	0.7112	5.6-6.0	Premium
9531	5.575	0.7112	5.6-6.0	Premium
9532	5.68	0.7112	5.6-6.0	Premium
9533	5.74	0.6858	5.6-6.0	Premium
9534	5.715	0.7112	5.6-6.0	Premium
9535	5.835	0.7112	5.6-6.0	Premium
9536	5.69	0.7112	5.6-6.0	Premium
9537	5.73	0.7112	5.6-6.0	Premium
9538	5.85	0.6858	5.6-6.0	Premium
9539	5.995	0.7112	5.6-6.0	Premium
9540	5.79	0.7112	5.6-6.0	Premium
9541	5.98	0.7112	5.6-6.0	Premium
9542	5.615	0.6858	5.6-6.0	Premium
9543	5.62	0.6858	5.6-6.0	Premium
9544	5.86	0.7366	5.6-6.0	Premium
9545	5.95	0.7112	5.6-6.0	Premium
9546	5.79	0.6858	5.6-6.0	Premium
9547	5.885	0.6858	5.6-6.0	Premium
9548	5.85	0.7366	5.6-6.0	Premium
9549	5.625	0.7112	5.6-6.0	Premium
9550	5.72	0.7366	5.6-6.0	Premium
9551	5.545	0.7112	5.6-6.0	Premium
9552	5.87	0.7366	5.6-6.0	Premium
9553	5.965	0.6858	5.6-6.0	Premium
9554	5.705	0.7112	5.6-6.0	Premium
9555	5.705	0.6858	5.6-6.0	Premium
9556	5.54	0.6858	5.6-6.0	Premium
9557	5.745	0.7366	5.6-6.0	Premium
9558	5.74	0.7112	5.6-6.0	Premium
9559	5.785	0.6858	5.6-6.0	Premium
9560	5.995	0.7366	5.6-6.0	Premium
9561	5.835	0.7112	5.6-6.0	Premium
9562	5.565	0.6604	5.6-6.0	Premium
9563	5.65	0.6858	5.6-6.0	Premium
9564	5.785	0.6858	5.6-6.0	Premium
9565	5.795	0.635	5.6-6.0	Premium
9566	5.865	0.6858	5.6-6.0	Premium
9567	5.63	0.6604	5.6-6.0	Premium
9568	5.745	0.6858	5.6-6.0	Premium
9569	5.985	0.7366	5.6-6.0	Premium
9570	5.925	0.6604	5.6-6.0	Premium
9571	5.755	0.7112	5.6-6.0	Premium
9572	5.775	0.7112	5.6-6.0	Premium
9573	5.78	0.7112	5.6-6.0	Premium
9574	5.615	0.7112	5.6-6.0	Premium
9575	5.98	0.7112	5.6-6.0	Premium
9576	5.805	0.7112	5.6-6.0	Premium
9577	5.535	0.7112	5.6-6.0	Premium
9578	5.775	0.7112	5.6-6.0	Premium
9579	5.65	0.7112	5.6-6.0	Premium
9580	5.94	0.6604	5.6-6.0	Premium
9581	5.915	0.6604	5.6-6.0	Premium
9582	5.64	0.6858	5.6-6.0	Premium
9583	5.965	0.6858	5.6-6.0	Premium
9584	5.785	0.7366	5.6-6.0	Premium
9585	5.66	0.7112	5.6-6.0	Premium
9586	5.83	0.7366	5.6-6.0	Premium
9587	5.63	0.7112	5.6-6.0	Premium
9588	5.595	0.6604	5.6-6.0	Premium
9589	5.66	0.7112	5.6-6.0	Premium
9590	5.62	0.6858	5.6-6.0	Premium
9591	5.93	0.7112	5.6-6.0	Premium
9592	5.755	0.7112	5.6-6.0	Premium
9593	5.62	0.635	5.6-6.0	Premium
9594	5.7	0.7112	5.6-6.0	Premium
9595	5.655	0.6858	5.6-6.0	Premium
9596	5.525	0.6858	5.6-6.0	Premium
9597	5.835	0.6858	5.6-6.0	Premium
9598	5.58	0.6604	5.6-6.0	Premium
9599	5.78	0.6604	5.6-6.0	Premium
9600	5.635	0.7112	5.6-6.0	Premium
9601	5.765	0.6604	5.6-6.0	Premium
9602	5.57	0.7112	5.6-6.0	Premium
9603	5.745	0.6858	5.6-6.0	Premium
9604	5.635	0.7112	5.6-6.0	Premium
9605	5.97	0.7112	5.6-6.0	Premium
9606	5.995	0.635	5.6-6.0	Premium
9607	5.695	0.6604	5.6-6.0	Premium
9608	5.915	0.7112	5.6-6.0	Premium
9609	5.575	0.635	5.6-6.0	Premium
9610	5.75	0.7112	5.6-6.0	Premium
9611	5.865	0.6858	5.6-6.0	Premium
9612	5.785	0.6604	5.6-6.0	Premium
9613	5.565	0.7366	5.6-6.0	Premium
9614	5.615	0.635	5.6-6.0	Premium
9615	5.52	0.6604	5.6-6.0	Premium
9616	5.66	0.6604	5.6-6.0	Premium
9617	5.925	0.7112	5.6-6.0	Premium
9618	5.86	0.6858	5.6-6.0	Premium
9619	5.99	0.7366	5.6-6.0	Premium
9620	5.685	0.6858	5.6-6.0	Premium
9621	5.55	0.6604	5.6-6.0	Premium
9622	5.9	0.7112	5.6-6.0	Premium
9623	5.745	0.6858	5.6-6.0	Premium
9624	5.545	0.6858	5.6-6.0	Premium
9625	5.975	0.7112	5.6-6.0	Premium
9626	5.82	0.7366	5.6-6.0	Premium
9627	5.965	0.6858	5.6-6.0	Premium
9628	5.53	0.6858	5.6-6.0	Premium
9629	5.85	0.7112	5.6-6.0	Premium
9630	5.845	0.7366	5.6-6.0	Premium
9631	5.905	0.6858	5.6-6.0	Premium
9632	5.515	0.6858	5.6-6.0	Premium
9633	5.84	0.7112	5.6-6.0	Premium
9634	5.505	0.7112	5.6-6.0	Premium
9635	5.93	0.6604	5.6-6.0	Premium
9636	5.85	0.7112	5.6-6.0	Premium
9637	5.72	0.7112	5.6-6.0	Premium
9638	5.67	0.6858	5.6-6.0	Premium
9639	5.64	0.6858	5.6-6.0	Premium
9640	5.605	0.6858	5.6-6.0	Premium
9641	5.515	0.7112	5.6-6.0	Premium
9642	5.935	0.6858	5.6-6.0	Premium
9643	5.83	0.6858	5.6-6.0	Premium
9644	5.955	0.7112	5.6-6.0	Premium
9645	5.515	0.6604	5.6-6.0	Premium
9646	5.685	0.7112	5.6-6.0	Premium
9647	5.695	0.7112	5.6-6.0	Premium
9648	5.5	0.7366	5.6-6.0	Premium
9649	5.94	0.7366	5.6-6.0	Premium
9650	5.83	0.7112	5.6-6.0	Premium
9651	5.685	0.6858	5.6-6.0	Premium
9652	5.57	0.6858	5.6-6.0	Premium
9653	5.98	0.6604	5.6-6.0	Premium
9654	5.615	0.7112	5.6-6.0	Premium
9655	5.66	0.7366	5.6-6.0	Premium
9656	5.695	0.6604	5.6-6.0	Premium
9657	5.755	0.6858	5.6-6.0	Premium
9658	5.82	0.7112	5.6-6.0	Premium
9659	5.775	0.7112	5.6-6.0	Premium
9660	5.74	0.6858	5.6-6.0	Premium
9661	5.7	0.7112	5.6-6.0	Premium
9662	5.535	0.6858	5.6-6.0	Premium
9663	5.67	0.7112	5.6-6.0	Premium
9664	5.835	0.6858	5.6-6.0	Premium
9665	5.925	0.6858	5.6-6.0	Premium
9666	5.975	0.7112	5.6-6.0	Premium
9667	5.93	0.7112	5.6-6.0	Premium
9668	5.8	0.6858	5.6-6.0	Premium
9669	5.95	0.7112	5.6-6.0	Premium
9670	5.725	0.6604	5.6-6.0	Premium
9671	5.64	0.6858	5.6-6.0	Premium
9672	5.535	0.6858	5.6-6.0	Premium
9673	5.98	0.6858	5.6-6.0	Premium
9674	5.785	0.7366	5.6-6.0	Premium
9675	5.53	0.6858	5.6-6.0	Premium
9676	5.555	0.6858	5.6-6.0	Premium
9677	5.955	0.7112	5.6-6.0	Premium
9678	5.855	0.7112	5.6-6.0	Premium
9679	5.725	0.6604	5.6-6.0	Premium
9680	5.54	0.6858	5.6-6.0	Premium
9681	5.705	0.6858	5.6-6.0	Premium
9682	5.86	0.7112	5.6-6.0	Premium
9683	5.935	0.6604	5.6-6.0	Premium
9684	5.955	0.6858	5.6-6.0	Premium
9685	5.73	0.6858	5.6-6.0	Premium
9686	5.565	0.7112	5.6-6.0	Premium
9687	5.515	0.7112	5.6-6.0	Premium
9688	5.965	0.6858	5.6-6.0	Premium
9689	5.995	0.7112	5.6-6.0	Premium
9690	5.855	0.7112	5.6-6.0	Premium
9691	5.67	0.6858	5.6-6.0	Premium
9692	5.815	0.7112	5.6-6.0	Premium
9693	5.58	0.6858	5.6-6.0	Premium
9694	5.735	0.7112	5.6-6.0	Premium
9695	5.84	0.6604	5.6-6.0	Premium
9696	5.86	0.7366	5.6-6.0	Premium
9697	5.875	0.7112	5.6-6.0	Premium
9698	5.745	0.6858	5.6-6.0	Premium
9699	5.61	0.6858	5.6-6.0	Premium
9700	5.785	0.7112	5.6-6.0	Premium
9701	5.545	0.7112	5.6-6.0	Premium
9702	5.925	0.7366	5.6-6.0	Premium
9703	5.555	0.6858	5.6-6.0	Premium
9704	5.8	0.6858	5.6-6.0	Premium
9705	5.925	0.7112	5.6-6.0	Premium
9706	5.595	0.7366	5.6-6.0	Premium
9707	5.505	0.6858	5.6-6.0	Premium
9708	5.79	0.6858	5.6-6.0	Premium
9709	5.675	0.7366	5.6-6.0	Premium
9710	5.565	0.6604	5.6-6.0	Premium
9711	5.95	0.7366	5.6-6.0	Premium
9712	5.57	0.7366	5.6-6.0	Premium
9713	5.63	0.6604	5.6-6.0	Premium
9714	5.94	0.7112	5.6-6.0	Premium
9715	5.735	0.7112	5.6-6.0	Premium
9716	5.64	0.6858	5.6-6.0	Premium
9717	5.78	0.6858	5.6-6.0	Premium
9718	5.93	0.7112	5.6-6.0	Premium
9719	5.61	0.6858	5.6-6.0	Premium
9720	5.675	0.7112	5.6-6.0	Premium
9721	5.835	0.7112	5.6-6.0	Premium
9722	5.55	0.6604	5.6-6.0	Premium
9723	5.8	0.6604	5.6-6.0	Premium
9724	5.71	0.7112	5.6-6.0	Premium
9725	5.97	0.7112	5.6-6.0	Premium
9726	5.555	0.6604	5.6-6.0	Premium
9727	5.785	0.6604	5.6-6.0	Premium
9728	5.575	0.7112	5.6-6.0	Premium
9729	5.565	0.6858	5.6-6.0	Premium
9730	5.7	0.6604	5.6-6.0	Premium
9731	5.62	0.6858	5.6-6.0	Premium
9732	5.655	0.7112	5.6-6.0	Premium
9733	5.575	0.6858	5.6-6.0	Premium
9734	5.845	0.7366	5.6-6.0	Premium
9735	5.935	0.6858	5.6-6.0	Premium
9736	5.715	0.6604	5.6-6.0	Premium
9737	5.9	0.7112	5.6-6.0	Premium
9738	5.85	0.7112	5.6-6.0	Premium
9739	5.53	0.7112	5.6-6.0	Premium
9740	5.62	0.762	5.6-6.0	Premium
9741	5.845	0.6858	5.6-6.0	Premium
9742	5.595	0.6604	5.6-6.0	Premium
9743	5.705	0.7112	5.6-6.0	Premium
9744	5.845	0.6858	5.6-6.0	Premium
9745	5.975	0.6604	5.6-6.0	Premium
9746	5.59	0.635	5.6-6.0	Premium
9747	5.975	0.7366	5.6-6.0	Premium
9748	5.775	0.7112	5.6-6.0	Premium
9749	5.895	0.635	5.6-6.0	Premium
9750	5.9	0.635	5.6-6.0	Premium
9751	5.99	0.7366	5.6-6.0	Premium
9752	5.915	0.7366	5.6-6.0	Premium
9753	5.57	0.6604	5.6-6.0	Premium
9754	5.59	0.6604	5.6-6.0	Premium
9755	5.515	0.7112	5.6-6.0	Premium
9756	5.72	0.7366	5.6-6.0	Premium
9757	5.835	0.6858	5.6-6.0	Premium
9758	5.625	0.6858	5.6-6.0	Premium
9759	5.79	0.7112	5.6-6.0	Premium
9760	5.675	0.6604	5.6-6.0	Premium
9761	5.77	0.5842	5.6-6.0	Premium
9762	5.51	0.7366	5.6-6.0	Premium
9763	5.555	0.7112	5.6-6.0	Premium
9764	5.93	0.6858	5.6-6.0	Premium
9765	5.855	0.7112	5.6-6.0	Premium
9766	5.9	0.7112	5.6-6.0	Premium
9767	5.715	0.6858	5.6-6.0	Premium
9768	5.52	0.6858	5.6-6.0	Premium
9769	5.89	0.7112	5.6-6.0	Premium
9770	5.505	0.6858	5.6-6.0	Premium
9771	5.52	0.762	5.6-6.0	Premium
9772	5.61	0.6604	5.6-6.0	Premium
9773	5.895	0.7112	5.6-6.0	Premium
9774	5.765	0.7112	5.6-6.0	Premium
9775	5.87	0.6858	5.6-6.0	Premium
9776	5.88	0.7112	5.6-6.0	Premium
9777	5.905	0.7112	5.6-6.0	Premium
9778	5.98	0.7366	5.6-6.0	Premium
9779	5.94	0.7112	5.6-6.0	Premium
9780	5.67	0.7112	5.6-6.0	Premium
9781	5.505	0.6858	5.6-6.0	Premium
9782	5.535	0.6604	5-6	Premium
9783	5.91	0.6858	5-6	Premium
9784	5.525	0.6858	5-6	Premium
9785	5.64	0.6858	5-6	Premium
9786	5.56	0.6858	5-6	Premium
9787	5.95	0.6858	5-6	Premium
9788	5.585	0.6858	5-6	Premium
9789	5.865	0.6604	5-6	Premium
9790	5.515	0.6858	5-6	Premium
9791	5.6	0.6858	5-6	Premium
9792	5.56	0.6858	5-6	Premium
9793	5.985	0.7366	5-6	Premium
9794	5.585	0.635	5-6	Premium
9795	5.885	0.6604	5-6	Premium
9796	5.73	0.6858	5-6	Premium
9797	5.91	0.7366	5-6	Premium
9798	5.625	0.7112	5-6	Premium
9799	5.715	0.6858	5-6	Premium
9800	5.55	0.7112	5-6	Premium
9801	5.695	0.6604	5-6	Premium
9802	5.58	0.6604	5-6	Premium
9803	5.58	0.6858	5-6	Premium
9804	5.935	0.7112	5-6	Premium
9805	5.58	0.6604	5-6	Premium
9806	5.51	0.6858	5-6	Premium
9807	5.62	0.635	5-6	Premium
9808	5.955	0.7112	5-6	Premium
9809	5.765	0.6604	5-6	Premium
9810	5.565	0.7112	5-6	Premium
9811	5.54	0.7112	5-6	Premium
9812	5.87	0.6858	5-6	Premium
9813	5.765	0.6604	5-6	Premium
9814	5.615	0.6858	5-6	Premium
